"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output"
1.14252,0.0385988,0.140148,56.635,0.286359,0.0378874,0.0967825,0.232917,0.146779,56.651,1.14822,0.0394589,0.141998,56.655,0.282994,0.0466427,0.0878359
1.14822,0.0394589,0.141998,56.655,0.282994,0.0466427,0.0878359,0.225515,0.145384,56.67,1.15377,0.0403943,0.143764,56.675,0.272651,0.0453828,0.0888855
1.15377,0.0403943,0.143764,56.675,0.272651,0.0453828,0.0888855,0.218295,0.144053,56.692,1.15911,0.0412174,0.145531,56.695,0.263812,0.0382689,0.0896895
1.15911,0.0412174,0.145531,56.695,0.263812,0.0382689,0.0896895,0.298402,0.156047,56.721,1.1669,0.0423906,0.148051,56.725,0.256978,0.0417013,0.0779956
1.1669,0.0423906,0.148051,56.725,0.256978,0.0417013,0.0779956,0.288329,0.154147,56.732,1.16949,0.0428225,0.148851,56.735,0.261737,0.0444804,0.0833788
1.16949,0.0428225,0.148851,56.735,0.261737,0.0444804,0.0833788,0.284972,0.153544,56.75,1.17496,0.0437294,0.150593,56.755,0.284873,0.0453035,0.093237
1.17496,0.0437294,0.150593,56.755,0.284873,0.0453035,0.093237,0.277888,0.152231,56.77,1.18081,0.044671,0.152454,56.775,0.299508,0.0484523,0.0918072
1.18081,0.044671,0.152454,56.775,0.299508,0.0484523,0.0918072,0.270307,0.150828,56.793,1.18666,0.0456583,0.153307,56.795,0.285401,0.0521792,0.0157424
1.18666,0.0456583,0.153307,56.795,0.285401,0.0521792,0.0157424,0.262723,0.150185,56.808,1.19233,0.0467798,0.154045,56.816,0.282514,0.0578813,0.0618027
1.19233,0.0467798,0.154045,56.816,0.282514,0.0578813,0.0618027,0.255365,0.149628,56.832,1.19803,0.0478587,0.155803,56.835,0.290768,0.0459767,0.100238
1.19803,0.0478587,0.155803,56.835,0.290768,0.0459767,0.100238,0.247965,0.148303,56.851,1.20397,0.0486699,0.157686,56.855,0.300124,0.0413434,0.0805411
1.20397,0.0486699,0.157686,56.855,0.300124,0.0413434,0.0805411,0.240288,0.146883,56.874,1.20991,0.0496086,0.159139,56.875,0.293885,0.0521501,0.0627983
1.20991,0.0496086,0.159139,56.875,0.293885,0.0521501,0.0627983,0.232596,0.145787,56.892,1.21565,0.0506744,0.160451,56.895,0.282051,0.0522936,0.0691286
1.21565,0.0506744,0.160451,56.895,0.282051,0.0522936,0.0691286,0.225148,0.144798,56.912,1.22113,0.051644,0.162041,56.915,0.25911,0.0405318,0.0972921
1.22113,0.051644,0.162041,56.915,0.25911,0.0405318,0.0972921,0.218044,0.143599,56.931,1.2237,0.0520663,0.162984,56.932,0.255901,0.0441253,0.0875173
1.2237,0.0520663,0.162984,56.932,0.255901,0.0441253,0.0875173,0.214709,0.142888,56.952,1.2313,0.0535702,0.165237,56.955,0.251771,0.0538577,0.0714175
1.2313,0.0535702,0.165237,56.955,0.251771,0.0538577,0.0714175,0.204837,0.14119,56.972,1.23633,0.0546196,0.166703,56.975,0.251055,0.0486759,0.0737957
1.23633,0.0546196,0.166703,56.975,0.251055,0.0486759,0.0737957,0.284643,0.153411,56.991,1.24128,0.0554699,0.168247,56.995,0.243602,0.0382653,0.0803208
1.24128,0.0554699,0.168247,56.995,0.243602,0.0382653,0.0803208,0.278266,0.152247,57.018,1.2486,0.0566647,0.169828,57.025,0.245072,0.0467512,0.0163233
1.2486,0.0566647,0.169828,57.025,0.245072,0.0467512,0.0163233,0.26883,0.151055,57.028,1.25107,0.0571651,0.170035,57.035,0.249978,0.0523746,0.0255838
1.25107,0.0571651,0.170035,57.035,0.249978,0.0523746,0.0255838,0.265624,0.150899,57.051,1.25618,0.0582627,0.170989,57.055,0.260629,0.0553722,0.0707801
1.25618,0.0582627,0.170989,57.055,0.260629,0.0553722,0.0707801,0.259013,0.15018,57.072,1.26167,0.059217,0.172729,57.075,0.288318,0.0404376,0.0898649
1.26167,0.059217,0.172729,57.075,0.288318,0.0404376,0.0898649,0.251921,0.148868,57.089,1.26755,0.0600676,0.174366,57.095,0.294989,0.0483464,0.0750768
1.26755,0.0600676,0.174366,57.095,0.294989,0.0483464,0.0750768,0.244363,0.147633,57.119,1.27619,0.0617342,0.176474,57.125,0.282496,0.0587009,0.0685892
1.27619,0.0617342,0.176474,57.125,0.282496,0.0587009,0.0685892,0.233185,0.146045,57.132,1.27901,0.062318,0.177221,57.135,0.281083,0.0575278,0.0771387
1.27901,0.062318,0.177221,57.135,0.281083,0.0575278,0.0771387,0.229541,0.145481,57.153,1.28457,0.0634078,0.178853,57.155,0.276842,0.0519318,0.083729
1.28457,0.0634078,0.178853,57.155,0.276842,0.0519318,0.083729,0.222345,0.14425,57.172,1.29008,0.0644403,0.180355,57.175,0.273138,0.0519091,0.0683201
1.29008,0.0644403,0.180355,57.175,0.273138,0.0519091,0.0683201,0.215238,0.143118,57.191,1.29546,0.0654814,0.181687,57.195,0.26478,0.0512163,0.0710165
1.29546,0.0654814,0.181687,57.195,0.26478,0.0512163,0.0710165,0.208281,0.142114,57.212,1.30065,0.0664963,0.183078,57.216,0.255484,0.0506591,0.0720247
1.30065,0.0664963,0.183078,57.216,0.255484,0.0506591,0.0720247,0.201568,0.141065,57.231,1.30566,0.0674952,0.184461,57.235,0.239819,0.0478075,0.0464974
1.30566,0.0674952,0.184461,57.235,0.239819,0.0478075,0.0464974,0.195091,0.140022,57.252,1.30996,0.0684338,0.185569,57.255,0.206146,0.0490436,0.0721557
1.30996,0.0684338,0.185569,57.255,0.206146,0.0490436,0.0721557,0.189516,0.139187,57.273,1.312,0.0689403,0.186277,57.274,0.202618,0.0518771,0.0710619
1.312,0.0689403,0.186277,57.274,0.202618,0.0518771,0.0710619,0.27247,0.15198,57.293,1.3181,0.0704642,0.188847,57.295,0.209565,0.0436693,0.0981903
1.3181,0.0704642,0.188847,57.295,0.209565,0.0436693,0.0981903,0.264577,0.150043,57.33,1.32767,0.0722482,0.19184,57.335,0.264061,0.0533024,0.0613016
1.32767,0.0722482,0.19184,57.335,0.264061,0.0533024,0.0613016,0.252285,0.147786,57.341,1.33033,0.0727904,0.192481,57.345,0.268415,0.0552211,0.067934
1.33033,0.0727904,0.192481,57.345,0.268415,0.0552211,0.067934,0.248852,0.147302,57.352,1.33301,0.0733466,0.193176,57.355,0.268397,0.0561578,0.0725234
1.33301,0.0733466,0.193176,57.355,0.268397,0.0561578,0.0725234,0.245397,0.146779,57.37,1.3384,0.0745094,0.194837,57.375,0.270941,0.0595336,0.0903005
1.3384,0.0745094,0.194837,57.375,0.270941,0.0595336,0.0903005,0.238456,0.145527,57.394,1.34388,0.0756787,0.196622,57.395,0.277434,0.0570784,0.0846557
1.34388,0.0756787,0.196622,57.395,0.277434,0.0570784,0.0846557,0.23139,0.14418,57.42,1.3522,0.0773728,0.198867,57.425,0.274748,0.0559124,0.0718205
1.3522,0.0773728,0.198867,57.425,0.274748,0.0559124,0.0718205,0.220675,0.142488,57.432,1.35493,0.0779351,0.199566,57.435,0.270741,0.0565039,0.0696461
1.35493,0.0779351,0.199566,57.435,0.270741,0.0565039,0.0696461,0.217164,0.141961,57.451,1.36022,0.0790733,0.200976,57.455,0.260446,0.0573383,0.0699219
1.36022,0.0790733,0.200976,57.455,0.260446,0.0573383,0.0699219,0.210344,0.140898,57.47,1.36532,0.0802,0.202243,57.475,0.240203,0.0528724,0.0128991
1.36532,0.0802,0.202243,57.475,0.240203,0.0528724,0.0128991,0.288449,0.153269,57.495,1.37218,0.0818904,0.203239,57.505,0.225733,0.0580339,0.0693087
1.37218,0.0818904,0.203239,57.505,0.225733,0.0580339,0.0693087,0.279625,0.152518,57.507,1.37449,0.0824586,0.204065,57.515,0.23698,0.0549668,0.0913402
1.37449,0.0824586,0.204065,57.515,0.23698,0.0549668,0.0913402,0.276659,0.151896,57.533,1.37967,0.0834968,0.205975,57.535,0.276752,0.0529202,0.0892413
1.37967,0.0834968,0.205975,57.535,0.276752,0.0529202,0.0892413,0.270023,0.150455,57.551,1.38548,0.0846868,0.207261,57.555,0.298336,0.0661427,0.0577793
1.38548,0.0846868,0.207261,57.555,0.298336,0.0661427,0.0577793,0.262582,0.149486,57.573,1.39137,0.0860356,0.208701,57.575,0.281249,0.0618056,0.0971041
1.39137,0.0860356,0.208701,57.575,0.281249,0.0618056,0.0971041,0.255014,0.1484,57.59,1.39695,0.0873286,0.210588,57.595,0.277344,0.0674733,0.0896749
1.39695,0.0873286,0.210588,57.595,0.277344,0.0674733,0.0896749,0.247845,0.146977,57.613,1.4025,0.088754,0.212323,57.615,0.280228,0.0737925,0.085498
1.4025,0.088754,0.212323,57.615,0.280228,0.0737925,0.085498,0.240697,0.145669,57.637,1.41107,0.0909112,0.214642,57.645,0.288272,0.0658934,0.0622222
1.41107,0.0909112,0.214642,57.645,0.288272,0.0658934,0.0622222,0.229668,0.143921,57.655,1.41675,0.0921488,0.215882,57.665,0.279233,0.0586584,0.066015
1.41675,0.0921488,0.215882,57.665,0.279233,0.0586584,0.066015,0.222378,0.142986,57.67,1.41951,0.0927389,0.216559,57.675,0.272711,0.0590192,0.0703852
1.41951,0.0927389,0.216559,57.675,0.272711,0.0590192,0.0703852,0.302573,0.155803,57.692,1.42479,0.093954,0.217742,57.695,0.249548,0.0606663,0.0190118
1.42479,0.093954,0.217742,57.695,0.249548,0.0606663,0.0190118,0.295826,0.154911,57.715,1.43225,0.0959455,0.218551,57.725,0.258314,0.0692916,0.05017
1.43225,0.0959455,0.218551,57.725,0.258314,0.0692916,0.05017,0.286269,0.1543,57.728,1.4349,0.0966259,0.219238,57.735,0.272381,0.0649222,0.0826542
1.4349,0.0966259,0.219238,57.735,0.272381,0.0649222,0.0826542,0.282869,0.153783,57.756,1.44369,0.0984126,0.221994,57.765,0.307206,0.0629534,0.0827998
1.44369,0.0984126,0.221994,57.765,0.307206,0.0629534,0.0827998,0.271675,0.151704,57.77,1.44677,0.0990777,0.222827,57.775,0.308678,0.0697066,0.0846717
1.44677,0.0990777,0.222827,57.775,0.308678,0.0697066,0.0846717,0.267742,0.151077,57.791,1.4529,0.100563,0.224479,57.795,0.305234,0.0763181,0.0821206
1.4529,0.100563,0.224479,57.795,0.305234,0.0763181,0.0821206,0.259903,0.149831,57.812,1.45896,0.102065,0.226146,57.815,0.30205,0.0734686,0.0841578
1.45896,0.102065,0.226146,57.815,0.30205,0.0734686,0.0841578,0.252148,0.148574,57.833,1.46497,0.103501,0.227903,57.835,0.299634,0.0709596,0.0899895
1.46497,0.103501,0.227903,57.835,0.299634,0.0709596,0.0899895,0.244458,0.14725,57.849,1.47093,0.104923,0.229551,57.855,0.294919,0.0711021,0.0778847
1.47093,0.104923,0.229551,57.855,0.294919,0.0711021,0.0778847,0.236841,0.146007,57.871,1.47657,0.106248,0.231308,57.875,0.265415,0.0599221,0.0927685
1.47657,0.106248,0.231308,57.875,0.265415,0.0599221,0.0927685,0.312408,0.158009,57.89,1.48179,0.107543,0.232796,57.895,0.259126,0.0692394,0.0664295
1.48179,0.107543,0.232796,57.895,0.259126,0.0692394,0.0664295,0.305758,0.156887,57.911,1.48696,0.109039,0.233856,57.915,0.262785,0.0812917,0.0396656
1.48696,0.109039,0.233856,57.915,0.262785,0.0812917,0.0396656,0.299154,0.156088,57.934,1.49246,0.110712,0.234839,57.935,0.288419,0.080778,0.0641243
1.49246,0.110712,0.234839,57.935,0.288419,0.080778,0.0641243,0.292103,0.155347,57.959,1.50175,0.112716,0.237256,57.965,0.321296,0.0647919,0.0768177
1.50175,0.112716,0.237256,57.965,0.321296,0.0647919,0.0768177,0.280331,0.153525,57.971,1.50496,0.113411,0.237991,57.975,0.320458,0.0737195,0.0718735
1.50496,0.113411,0.237991,57.975,0.320458,0.0737195,0.0718735,0.276259,0.152971,57.991,1.51128,0.115023,0.239414,57.995,0.312996,0.0850323,0.0745075
1.51128,0.115023,0.239414,57.995,0.312996,0.0850323,0.0745075,0.268206,0.151898,58.012,1.51751,0.116717,0.241029,58.015,0.310809,0.0826109,0.088149
1.51751,0.116717,0.241029,58.015,0.310809,0.0826109,0.088149,0.260257,0.15068,58.034,1.52372,0.118297,0.242866,58.035,0.309913,0.0757933,0.0922032
1.52372,0.118297,0.242866,58.035,0.309913,0.0757933,0.0922032,0.252356,0.149295,58.051,1.52984,0.119798,0.244614,58.055,0.302477,0.0754864,0.0791735
1.52984,0.119798,0.244614,58.055,0.302477,0.0754864,0.0791735,0.24456,0.147977,58.078,1.5387,0.122115,0.246776,58.085,0.289915,0.0778475,0.0715909
1.5387,0.122115,0.246776,58.085,0.289915,0.0778475,0.0715909,0.315081,0.159674,58.093,1.54158,0.122883,0.247533,58.095,0.286088,0.0764009,0.0793782
1.54158,0.122883,0.247533,58.095,0.286088,0.0764009,0.0793782,0.311436,0.159103,58.11,1.54708,0.124407,0.248285,58.115,0.272756,0.0799971,0.0242147
1.54708,0.124407,0.248285,58.115,0.272756,0.0799971,0.0242147,0.304454,0.158536,58.134,1.55268,0.126082,0.249126,58.137,0.286623,0.0853985,0.0665423
1.55268,0.126082,0.249126,58.137,0.286623,0.0853985,0.0665423,0.297328,0.157902,58.152,1.55855,0.127656,0.251141,58.155,0.300172,0.0720484,0.123675
1.55855,0.127656,0.251141,58.155,0.300172,0.0720484,0.123675,0.289882,0.156382,58.184,1.56783,0.130104,0.25474,58.185,0.316792,0.0936871,0.1002
1.56783,0.130104,0.25474,58.185,0.316792,0.0936871,0.1002,0.278128,0.153669,58.199,1.57422,0.132032,0.256574,58.205,0.319424,0.0949952,0.0923642
1.57422,0.132032,0.256574,58.205,0.319424,0.0949952,0.0923642,0.269998,0.152287,58.209,1.5774,0.132937,0.257546,58.215,0.316956,0.0871957,0.104809
1.5774,0.132937,0.257546,58.215,0.316956,0.0871957,0.104809,0.265952,0.151553,58.233,1.58367,0.134565,0.259609,58.235,0.310348,0.0798478,0.102029
1.58367,0.134565,0.259609,58.235,0.310348,0.0798478,0.102029,0.258017,0.149998,58.253,1.58981,0.136197,0.26157,58.255,0.305005,0.0842359,0.0960999
1.58981,0.136197,0.26157,58.255,0.305005,0.0842359,0.0960999,0.250231,0.14852,58.271,1.59584,0.137911,0.26336,58.275,0.298498,0.0857668,0.0859447
1.59584,0.137911,0.26336,58.275,0.298498,0.0857668,0.0859447,0.323356,0.160497,58.291,1.60172,0.139569,0.265064,58.295,0.287149,0.0797473,0.0664942
1.60172,0.139569,0.265064,58.295,0.287149,0.0797473,0.0664942,0.315933,0.159212,58.31,1.60721,0.141173,0.265571,58.315,0.274954,0.0844201,0.0293457
1.60721,0.141173,0.265571,58.315,0.274954,0.0844201,0.0293457,0.308994,0.15883,58.332,1.61287,0.142932,0.266649,58.335,0.289892,0.0899165,0.0789245
1.61287,0.142932,0.266649,58.335,0.289892,0.0899165,0.0789245,0.301837,0.158018,58.353,1.61896,0.144653,0.268572,58.355,0.320467,0.0816095,0.10251
1.61896,0.144653,0.268572,58.355,0.320467,0.0816095,0.10251,0.294144,0.156568,58.371,1.62555,0.146337,0.270417,58.375,0.334438,0.0881008,0.0888228
1.62555,0.146337,0.270417,58.375,0.334438,0.0881008,0.0888228,0.285856,0.155176,58.391,1.63219,0.148183,0.272151,58.4,0.328736,0.0958471,0.0841643
1.63219,0.148183,0.272151,58.4,0.328736,0.0958471,0.0841643,0.27748,0.153869,58.41,1.63545,0.149148,0.272922,58.411,0.323447,0.0965449,0.0759488
1.63545,0.149148,0.272922,58.411,0.323447,0.0965449,0.0759488,0.273364,0.153288,58.433,1.64462,0.151859,0.275482,58.435,0.300197,0.0944118,0.0777389
1.64462,0.151859,0.275482,58.435,0.300197,0.0944118,0.0777389,0.261766,0.151357,58.451,1.65064,0.153815,0.277102,58.455,0.302807,0.099769,0.0848192
1.65064,0.153815,0.277102,58.455,0.302807,0.099769,0.0848192,0.25413,0.150136,58.474,1.65671,0.155757,0.278704,58.475,0.303995,0.0927203,0.0810053
1.65671,0.155757,0.278704,58.475,0.303995,0.0927203,0.0810053,0.326196,0.162256,58.509,1.66815,0.159086,0.280881,58.515,0.270837,0.0838924,0.0488161
1.66815,0.159086,0.280881,58.515,0.270837,0.0838924,0.0488161,0.31184,0.160614,58.521,1.67087,0.159941,0.28145,58.525,0.273047,0.0865511,0.0643316
1.67087,0.159941,0.28145,58.525,0.273047,0.0865511,0.0643316,0.308426,0.160185,58.53,1.67366,0.160817,0.2822,58.535,0.286443,0.0881446,0.0825463
1.67366,0.160817,0.2822,58.535,0.286443,0.0881446,0.0825463,0.304909,0.159619,58.551,1.67974,0.162579,0.283953,58.555,0.318618,0.0882602,0.0857481
1.67974,0.162579,0.283953,58.555,0.318618,0.0882602,0.0857481,0.297279,0.158297,58.571,1.68627,0.164391,0.285653,58.575,0.330147,0.0934046,0.0804962
1.68627,0.164391,0.285653,58.575,0.330147,0.0934046,0.0804962,0.2891,0.157016,58.591,1.69283,0.166325,0.287244,58.6,0.325325,0.0995431,0.0768886
1.69283,0.166325,0.287244,58.6,0.325325,0.0995431,0.0768886,0.280867,0.155816,58.614,1.69926,0.168331,0.288778,58.615,0.319523,0.100177,0.0786595
1.69926,0.168331,0.288778,58.615,0.319523,0.100177,0.0786595,0.272772,0.154659,58.631,1.70564,0.170318,0.290419,58.635,0.319224,0.098389,0.0823564
1.70564,0.170318,0.290419,58.635,0.319224,0.098389,0.0823564,0.264743,0.153422,58.651,1.712,0.172262,0.291991,58.655,0.31544,0.09565,0.0773915
1.712,0.172262,0.291991,58.655,0.31544,0.09565,0.0773915,0.256755,0.152237,58.672,1.71821,0.174154,0.293447,58.675,0.306507,0.0939112,0.0691504
1.71821,0.174154,0.293447,58.675,0.306507,0.0939112,0.0691504,0.327669,0.164467,58.692,1.72386,0.175834,0.294345,58.695,0.26538,0.0795512,0.00578835
1.72386,0.175834,0.294345,58.695,0.26538,0.0795512,0.00578835,0.320618,0.16379,58.718,1.7319,0.178374,0.295067,58.725,0.276558,0.0906248,0.0480997
1.7319,0.178374,0.295067,58.725,0.276558,0.0906248,0.0480997,0.310572,0.163245,58.732,1.73472,0.179303,0.29566,58.735,0.287318,0.0946744,0.0680738
1.73472,0.179303,0.29566,58.735,0.287318,0.0946744,0.0680738,0.307043,0.162798,58.754,1.74086,0.181181,0.297178,58.755,0.325627,0.09315,0.0707438
1.74086,0.181181,0.297178,58.755,0.325627,0.09315,0.0707438,0.299371,0.161653,58.772,1.74759,0.183102,0.298403,58.775,0.340216,0.0987079,0.0548588
1.74759,0.183102,0.298403,58.775,0.340216,0.0987079,0.0548588,0.291,0.160729,58.795,1.75756,0.186235,0.300108,58.805,0.324255,0.107753,0.0608244
1.75756,0.186235,0.300108,58.805,0.324255,0.107753,0.0608244,0.278533,0.159445,58.808,1.76078,0.18732,0.30078,58.815,0.319686,0.108535,0.0726126
1.76078,0.18732,0.30078,58.815,0.319686,0.108535,0.0726126,0.274496,0.158938,58.832,1.76714,0.189449,0.302461,58.835,0.317787,0.102669,0.0910082
1.76714,0.189449,0.302461,58.835,0.317787,0.102669,0.0910082,0.266529,0.15767,58.85,1.77351,0.191429,0.304279,58.855,0.317878,0.096281,0.086745
1.77351,0.191429,0.304279,58.855,0.317878,0.096281,0.086745,0.258572,0.156299,58.872,1.77974,0.193332,0.305748,58.876,0.298563,0.0942345,0.036535
1.77974,0.193332,0.305748,58.876,0.298563,0.0942345,0.036535,0.328459,0.168519,58.893,1.78531,0.195247,0.305802,58.895,0.27015,0.0985152,0.016834
1.78531,0.195247,0.305802,58.895,0.27015,0.0985152,0.016834,0.321526,0.168478,58.917,1.79361,0.198253,0.307791,58.925,0.296069,0.0988154,0.109483
1.79361,0.198253,0.307791,58.925,0.296069,0.0988154,0.109483,0.311153,0.166979,58.93,1.79671,0.199211,0.308898,58.935,0.320187,0.0947333,0.108902
1.79671,0.199211,0.308898,58.935,0.320187,0.0947333,0.108902,0.307313,0.166144,58.952,1.803,0.200935,0.311205,58.955,0.309214,0.0863805,0.108808
1.803,0.200935,0.311205,58.955,0.309214,0.0863805,0.108808,0.299556,0.164405,58.974,1.80912,0.202803,0.312782,58.975,0.303825,0.0998507,0.0527498
1.80912,0.202803,0.312782,58.975,0.303825,0.0998507,0.0527498,0.291964,0.163216,58.991,1.81518,0.204933,0.313723,58.995,0.304195,0.112615,0.0536722
1.81518,0.204933,0.313723,58.995,0.304195,0.112615,0.0536722,0.284406,0.162506,59.017,1.82461,0.208247,0.315815,59.026,0.323582,0.101928,0.073826
1.82461,0.208247,0.315815,59.026,0.323582,0.101928,0.073826,0.272649,0.160929,59.032,1.82785,0.209231,0.316503,59.035,0.324555,0.0965136,0.0669175
1.82785,0.209231,0.316503,59.035,0.324555,0.0965136,0.0669175,0.268629,0.16041,59.053,1.83421,0.211171,0.317868,59.055,0.312106,0.10053,0.0647656
1.83421,0.211171,0.317868,59.055,0.312106,0.10053,0.0647656,0.260746,0.159381,59.07,1.84014,0.213247,0.318578,59.075,0.283322,0.107177,0.0168783
1.84014,0.213247,0.318578,59.075,0.283322,0.107177,0.0168783,0.329947,0.172172,59.094,1.84569,0.215427,0.319397,59.095,0.273946,0.108766,0.0686439
1.84569,0.215427,0.319397,59.095,0.273946,0.108766,0.0686439,0.323039,0.171555,59.12,1.85446,0.218417,0.3224,59.125,0.322029,0.0948106,0.101651
1.85446,0.218417,0.3224,59.125,0.322029,0.0948106,0.101651,0.312194,0.169291,59.138,1.8611,0.220446,0.324299,59.145,0.336043,0.109312,0.0887862
1.8611,0.220446,0.324299,59.145,0.336043,0.109312,0.0887862,0.304028,0.167859,59.151,1.86445,0.22158,0.325142,59.155,0.333482,0.11676,0.0819149
1.86445,0.22158,0.325142,59.155,0.333482,0.11676,0.0819149,0.299892,0.167224,59.172,1.86777,0.222771,0.325926,59.173,0.330072,0.120681,0.0778505
1.86777,0.222771,0.325926,59.173,0.330072,0.120681,0.0778505,0.295784,0.166633,59.19,1.87764,0.22635,0.328578,59.195,0.330433,0.116352,0.099915
1.87764,0.22635,0.328578,59.195,0.330433,0.116352,0.099915,0.283535,0.164633,59.211,1.88403,0.228467,0.330669,59.215,0.310742,0.104092,0.0942191
1.88403,0.228467,0.330669,59.215,0.310742,0.104092,0.0942191,0.275654,0.163056,59.236,1.8932,0.231864,0.332809,59.245,0.3028,0.119777,0.0691966
1.8932,0.231864,0.332809,59.245,0.3028,0.119777,0.0691966,0.264267,0.161443,59.25,1.89617,0.233059,0.333347,59.255,0.284145,0.11749,0.0170615
1.89617,0.233059,0.333347,59.255,0.284145,0.11749,0.0170615,0.260565,0.161037,59.27,1.90172,0.235401,0.334309,59.275,0.273048,0.115532,0.0799797
1.90172,0.235401,0.334309,59.275,0.273048,0.115532,0.0799797,0.329119,0.173639,59.291,1.90715,0.237658,0.336598,59.296,0.271145,0.11008,0.139076
1.90715,0.237658,0.336598,59.296,0.271145,0.11008,0.139076,0.322382,0.171913,59.311,1.91287,0.239701,0.339387,59.315,0.303429,0.100164,0.121561
1.91287,0.239701,0.339387,59.315,0.303429,0.100164,0.121561,0.315358,0.16981,59.33,1.91923,0.241885,0.341411,59.335,0.327202,0.117154,0.0911914
1.91923,0.241885,0.341411,59.335,0.327202,0.117154,0.0911914,0.307555,0.168284,59.354,1.92583,0.244314,0.343268,59.355,0.331562,0.123012,0.0908138
1.92583,0.244314,0.343268,59.355,0.331562,0.123012,0.0908138,0.299431,0.166884,59.369,1.93245,0.246764,0.345073,59.375,0.329955,0.121829,0.0887398
1.93245,0.246764,0.345073,59.375,0.329955,0.121829,0.0887398,0.291278,0.165523,59.389,1.93902,0.249182,0.346908,59.395,0.327581,0.120958,0.0952888
1.93902,0.249182,0.346908,59.395,0.327581,0.120958,0.0952888,0.28319,0.16414,59.41,1.94555,0.251604,0.348728,59.415,0.325244,0.121475,0.0856962
1.94555,0.251604,0.348728,59.415,0.325244,0.121475,0.0856962,0.275148,0.162767,59.438,1.95506,0.255187,0.350759,59.445,0.295596,0.11521,0.0129451
1.95506,0.255187,0.350759,59.445,0.295596,0.11521,0.0129451,0.263418,0.161236,59.455,1.96083,0.257544,0.351331,59.465,0.282252,0.119305,0.0484903
1.96083,0.257544,0.351331,59.465,0.282252,0.119305,0.0484903,0.256275,0.160805,59.47,1.96363,0.25873,0.351952,59.476,0.277784,0.116604,0.0762688
1.96363,0.25873,0.351952,59.476,0.277784,0.116604,0.0762688,0.327198,0.173664,59.493,1.96922,0.260926,0.353913,59.495,0.283874,0.100842,0.106845
1.96922,0.260926,0.353913,59.495,0.283874,0.100842,0.106845,0.320351,0.172185,59.514,1.97509,0.262944,0.355802,59.515,0.306063,0.107389,0.0825697
1.97509,0.262944,0.355802,59.515,0.306063,0.107389,0.0825697,0.313209,0.170761,59.533,1.98458,0.266537,0.358064,59.545,0.320495,0.125968,0.0768267
