"x_position_input","y_position_input","yaw_input","input_time","vel_x_input","vel_y_input","vel_w_input","con_x_input","con_z_input","con_time","x_position_output","y_position_output","yaw_output","output_time","vel_x_output","vel_y_output","vel_w_output",,"dt_con_output","cos","sin","X-error","Y-erro"
3.65973,1.68792,0.940204,24.665,0.162033,0.226887,0.0780185,0.268751,0.178385,24.677,3.66305,1.69259,0.941832,24.685,0.170283,0.238045,0.0786888,,0.007999999999999,0.589623270907449,0.807678400357717,-0.002971627753736,-0.002933484977804
3.66305,1.69259,0.941832,24.685,0.170283,0.238045,0.0786888,0.265467,0.177157,24.697,3.66652,1.69739,0.943442,24.705,0.17518,0.241398,0.0787194,,0.007999999999999,0.588307589688629,0.808637236290016,-0.003108363862712,-0.00308266799035
3.66652,1.69739,0.943442,24.705,0.17518,0.241398,0.0787194,0.262067,0.175943,24.717,3.67002,1.70224,0.944861,24.725,0.171409,0.242674,0.0712776,,0.008000000000003,0.587004921824761,0.809583363066156,-0.00313272882352,-0.00315267933433
3.67002,1.70224,0.944861,24.725,0.171409,0.242674,0.0712776,0.258634,0.174873,24.738,3.67313,1.70701,0.946199,24.745,0.147861,0.238142,0.0711263,,0.007000000000001,0.585855532433089,0.810415507698083,-0.002799674632858,-0.003302792969073
3.67313,1.70701,0.946199,24.745,0.147861,0.238142,0.0711263,0.255413,0.173864,24.755,3.67605,1.71176,0.947938,24.765,0.147839,0.235078,0.108959,,0.010000000000002,0.584770672395229,0.811198656745948,-0.00254234378407,-0.002678093174845
3.67605,1.71176,0.947938,24.765,0.147839,0.235078,0.108959,0.252289,0.172553,24.778,3.67924,1.71639,0.950221,24.785,0.170296,0.229903,0.10664,,0.007000000000001,0.583359114433744,0.81221434585156,-0.002928912925703,-0.003195610784296
3.67924,1.71639,0.950221,24.785,0.170296,0.229903,0.10664,0.24908,0.170832,24.797,3.68273,1.72105,0.951939,24.805,0.173226,0.236555,0.0710739,,0.007999999999999,0.581503310433797,0.813544036887086,-0.00315066137856,-0.003038899610337
3.68273,1.72105,0.951939,24.805,0.173226,0.236555,0.0710739,0.245724,0.169537,24.817,3.6861,1.72581,0.953103,24.825,0.164806,0.236049,0.0609725,,0.007999999999999,0.580104784305689,0.814541858485891,-0.003029473715008,-0.003158780130924
3.6861,1.72581,0.953103,24.825,0.164806,0.236049,0.0609725,0.242387,0.168659,24.838,3.68934,1.73048,0.954395,24.845,0.159993,0.231862,0.069575,,0.006999999999998,0.579156264805732,0.815216548492652,-0.002960372176546,-0.003286814745224
3.68934,1.73048,0.954395,24.845,0.159993,0.231862,0.069575,0.273973,0.178924,24.857,3.69249,1.73485,0.955746,24.865,0.155083,0.212825,0.0673108,,0.007999999999999,0.578102521935823,0.815964137772881,-0.002799329902488,-0.002581582858256
3.69249,1.73485,0.955746,24.865,0.155083,0.212825,0.0673108,0.270934,0.177906,24.877,3.69557,1.7393,0.957055,24.885,0.153762,0.230982,0.0659462,,0.008000000000003,0.576999627144462,0.816744409393264,-0.002743861939824,-0.002679729361483
3.69557,1.7393,0.957055,24.885,0.153762,0.230982,0.0659462,0.267903,0.176918,24.898,3.69868,1.74409,0.958465,24.905,0.159489,0.245192,0.0729081,,0.007000000000001,0.575930014679007,0.817499001951586,-0.002821646892398,-0.003256926954161
3.69868,1.74409,0.958465,24.905,0.159489,0.245192,0.0729081,0.264729,0.175856,24.917,3.70201,1.749,0.959961,24.925,0.172934,0.2434,0.0762312,,0.007999999999999,0.574776768965057,0.818310250368458,-0.002992229092152,-0.003176956365842
3.70201,1.749,0.959961,24.925,0.172934,0.2434,0.0762312,0.261413,0.174728,24.937,3.70533,1.75379,0.961556,24.945,0.153897,0.235894,0.074416,,0.007999999999999,0.57355193410745,0.819169200398552,-0.002958342434064,-0.00307686817453
3.70533,1.75379,0.961556,24.945,0.153897,0.235894,0.074416,0.258149,0.173525,24.959,3.70683,1.75616,0.962255,24.96,0.14787,0.237312,0.0693262,,0.001000000000001,0.572244630221733,0.820082973352326,-0.001460271643347,-0.002158296400512
3.70683,1.75616,0.962255,24.96,0.14787,0.237312,0.0693262,0.256595,0.172998,24.983,3.71123,1.76326,0.964924,24.985,0.154519,0.234647,0.110613,,0.001999999999999,0.571671252470397,0.820482771969606,-0.0043241145947,-0.006678936446253
3.71123,1.76326,0.964924,24.985,0.154519,0.234647,0.110613,0.251985,0.170986,24.997,3.71454,1.76795,0.966916,25.005,0.172798,0.235425,0.0875527,,0.007999999999999,0.569479350385642,0.822005638353136,-0.00299850823828,-0.003032935273757
3.71454,1.76795,0.966916,25.005,0.172798,0.235425,0.0875527,0.248757,0.169484,25.017,3.71798,1.77274,0.968348,25.025,0.169968,0.241335,0.0727728,,0.007999999999999,0.567840786372069,0.823138409583923,-0.003096122303312,-0.003151908469178
3.71798,1.77274,0.968348,25.025,0.169968,0.241335,0.0727728,0.245438,0.168404,25.037,3.72126,1.77754,0.969816,25.045,0.159397,0.237522,0.0727537,,0.008000000000003,0.566661470358529,0.823950713338553,-0.002946267152128,-0.003182169478556
3.72126,1.77754,0.969816,25.045,0.159397,0.237522,0.0727537,0.276822,0.178537,25.057,3.72439,1.78225,0.971326,25.065,0.155602,0.235863,0.0782381,,0.008000000000003,0.565451300561362,0.824781684261638,-0.002777003229328,-0.002883458276794
3.72439,1.78225,0.971326,25.065,0.155602,0.235863,0.0782381,0.273724,0.177399,25.094,3.72928,1.78962,0.973703,25.095,0.169688,0.254931,0.0707502,,0.000999999999998,0.564205236048774,0.825634575108835,-0.004847407998152,-0.007144004001564
3.72928,1.78962,0.973703,25.095,0.169688,0.254931,0.0707502,0.268886,0.175606,25.097,3.731,1.79219,0.97437,25.105,0.173304,0.258232,0.061484,,0.007999999999999,0.562241110596402,0.826973357222181,-0.001354986179456,-0.00079110753496
3.731,1.79219,0.97437,25.105,0.173304,0.258232,0.061484,0.26719,0.175103,25.115,3.73448,1.79736,0.975669,25.125,0.173463,0.257505,0.0723477,,0.010000000000002,0.561689394340596,0.827348188059474,-0.0030169490424,-0.002959408376323
3.73448,1.79736,0.975669,25.125,0.173463,0.257505,0.0723477,0.263774,0.174124,25.137,3.73787,1.80249,0.977167,25.143,0.156917,0.250915,0.0743245,,0.006,0.560614195448999,0.828077124343543,-0.003115469823828,-0.00381944870762
3.73787,1.80249,0.977167,25.143,0.156917,0.250915,0.0743245,0.260411,0.172994,25.156,3.74087,1.80741,0.978782,25.165,0.144933,0.239287,0.0929299,,0.009,0.559373107370535,0.828915994990224,-0.002632233784017,-0.002977270411457
3.74087,1.80741,0.978782,25.165,0.144933,0.239287,0.0929299,0.257294,0.171777,25.177,3.74374,1.81221,0.980808,25.185,0.14438,0.240009,0.114851,,0.007999999999999,0.558033679135261,0.829818301166445,-0.002571676869584,-0.003091941840158
3.74374,1.81221,0.980808,25.185,0.14438,0.240009,0.114851,0.254275,0.170249,25.198,3.74676,1.81699,0.983051,25.205,0.156396,0.240725,0.108038,,0.006999999999998,0.556351323133902,0.830947173559882,-0.0027630144285,-0.003300976352102
3.74676,1.81699,0.983051,25.205,0.156396,0.240725,0.108038,0.251199,0.168558,25.216,3.74835,1.81941,0.984022,25.217,0.160866,0.243137,0.0869396,,0.000999999999998,0.554486110671633,0.832192978264203,-0.001550713481196,-0.002210953956053
3.74835,1.81941,0.984022,25.217,0.160866,0.243137,0.0869396,0.249618,0.167826,25.237,3.75321,1.82669,0.986137,25.245,0.160411,0.240307,0.0710748,,0.008000000000003,0.553677790020619,0.832730991880261,-0.004538759606496,-0.00561708284215
3.75321,1.82669,0.986137,25.245,0.160411,0.240307,0.0710748,0.279302,0.177471,25.262,3.75637,1.83144,0.987496,25.265,0.154971,0.236762,0.0679983,,0.003,0.551915326923647,0.833900157037258,-0.003025590660634,-0.004051270055017
3.75637,1.83144,0.987496,25.265,0.154971,0.236762,0.0679983,0.276242,0.176446,25.278,3.75948,1.83627,0.988843,25.289,0.1578,0.247977,0.0707848,,0.011000000000003,0.550781547298182,0.834649439678612,-0.002639095511198,-0.002293782464327
3.75948,1.83627,0.988843,25.289,0.1578,0.247977,0.0707848,0.273162,0.175431,25.3,3.7627,1.84133,0.99036,25.303,0.163888,0.256363,0.0773807,,0.003,0.549656775171494,0.835390585000857,-0.0030906851092,-0.00437540911106
3.7627,1.84133,0.99036,25.303,0.163888,0.256363,0.0773807,0.269958,0.174287,25.317,3.76604,1.84648,0.99186,25.325,0.168132,0.25822,0.0700231,,0.007999999999999,0.54838885568069,0.83622345277158,-0.002986056986368,-0.003344038313094
3.76604,1.84648,0.99186,25.325,0.168132,0.25822,0.0700231,0.266669,0.173156,25.337,3.7694,1.85163,0.99318,25.344,0.163921,0.256884,0.0704302,,0.007000000000001,0.547133904034561,0.837045094995425,-0.003046150853844,-0.003587502150938
3.7694,1.85163,0.99318,25.344,0.163921,0.256884,0.0704302,0.263373,0.172161,25.36,3.7724,1.85668,0.994577,25.365,0.142995,0.252203,0.0733038,,0.004999999999999,0.546028528167042,0.837766582305438,-0.002784138172335,-0.003946774509592
3.7724,1.85668,0.994577,25.365,0.142995,0.252203,0.0733038,0.260262,0.171107,25.38,3.77523,1.86169,0.996354,25.385,0.146082,0.247976,0.104865,,0.005000000000003,0.544857635815234,0.838528566414904,-0.00264391917655,-0.003918814391238
3.77523,1.86169,0.996354,25.385,0.146082,0.247976,0.104865,0.257228,0.169768,25.399,3.77835,1.86662,0.998431,25.405,0.163837,0.246145,0.099069,,0.006,0.543366711080766,0.839495454001552,-0.002894541715824,-0.003634349580149
3.77835,1.86662,0.998431,25.405,0.163837,0.246145,0.099069,0.254115,0.168201,25.417,3.78166,1.87158,1.00002,25.425,0.162627,0.25021,0.0582145,,0.007999999999999,0.54162190825417,0.840622215087795,-0.00297693248596,-0.003251082286504
3.78166,1.87158,1.00002,25.425,0.162627,0.25021,0.0582145,0.250911,0.167001,25.438,3.78483,1.87659,1.00111,25.445,0.155437,0.248599,0.0573476,,0.007000000000001,0.540285476340384,0.841481790685719,-0.002884365677621,-0.003532040736921
3.78483,1.87659,1.00111,25.445,0.155437,0.248599,0.0573476,0.282109,0.177423,25.457,3.7879,1.88136,1.00232,25.465,0.151243,0.226316,0.0629617,,0.007999999999999,0.539367940413605,0.842070201856108,-0.002719198586936,-0.002869555339396
3.7879,1.88136,1.00232,25.465,0.151243,0.226316,0.0629617,0.279134,0.176506,25.477,3.79088,1.88604,1.00356,25.485,0.14779,0.24123,0.05905,,0.007999999999999,0.538348640873736,0.842722220467338,-0.002642263491504,-0.002798140605697
3.79088,1.88604,1.00356,25.485,0.14779,0.24123,0.05905,0.276219,0.175573,25.497,3.79384,1.89103,1.00474,25.505,0.149971,0.256568,0.0565468,,0.007999999999999,0.537303251705767,0.84338912472619,-0.00263342075192,-0.003126319194859
3.79384,1.89103,1.00474,25.505,0.149971,0.256568,0.0565468,0.273199,0.174687,25.517,3.79695,1.89625,1.00603,25.525,0.161485,0.262451,0.0702757,,0.007999999999999,0.536307678699062,0.844022555248628,-0.002782224582167,-0.003375311055429
3.79695,1.89625,1.00603,25.525,0.161485,0.262451,0.0702757,0.270033,0.17371,25.536,3.80029,1.90148,1.00754,25.545,0.168097,0.2595,0.0789323,,0.009,0.535218443670025,0.844713689693399,-0.002947543488955,-0.003177094854079
3.80029,1.90148,1.00754,25.545,0.168097,0.2595,0.0789323,0.266782,0.172571,25.557,3.80335,1.90655,1.00906,25.565,0.14448,0.252317,0.0725861,,0.008000000000003,0.533942316307635,0.84552090622056,-0.002701237969168,-0.003265441932773
3.80335,1.90655,1.00906,25.565,0.14448,0.252317,0.0725861,0.263692,0.171427,25.576,3.80614,1.9116,1.01061,25.585,0.138243,0.251772,0.0904742,,0.009,0.532656508215019,0.846331521483268,-0.00244711601856,-0.003041462335933
3.80614,1.9116,1.01061,25.585,0.138243,0.251772,0.0904742,0.260711,0.17026,25.6,3.80909,1.91661,1.01266,25.605,0.158203,0.249713,0.104899,,0.004999999999999,0.53134405502849,0.847156122084873,-0.002769792646135,-0.003905685401276
3.80909,1.91661,1.01266,25.605,0.158203,0.249713,0.104899,0.257688,0.168712,25.617,3.81238,1.92162,1.01433,25.625,0.164335,0.254558,0.0540932,,0.007999999999999,0.529606269708304,0.848243596548571,-0.002963863882688,-0.003261342432741
3.81238,1.92162,1.01433,25.625,0.164335,0.254558,0.0540932,0.254531,0.167457,25.638,3.81558,1.92676,1.01524,25.645,0.154749,0.256228,0.0450356,,0.006999999999998,0.52818896505122,0.849126855774872,-0.002907201536805,-0.00362709624591
3.81558,1.92676,1.01524,25.645,0.154749,0.256228,0.0450356,0.285652,0.178005,25.657,3.81861,1.93185,1.01638,25.665,0.149986,0.254299,0.0664498,,0.007999999999999,0.527416041022486,0.84960715608578,-0.002676365109216,-0.003148464133198
3.81861,1.93185,1.01638,25.665,0.149986,0.254299,0.0664498,0.282619,0.177149,25.678,3.82168,1.93702,1.01779,25.685,0.157356,0.262217,0.0762376,,0.006999999999998,0.52644714635943,0.850207858167644,-0.002773277746662,-0.003488005737328
3.82168,1.93702,1.01779,25.685,0.157356,0.262217,0.0762376,0.279548,0.176082,25.695,3.8249,1.94236,1.01931,25.705,0.163976,0.269679,0.0731211,,0.009999999999998,0.525247830361934,0.850949303249072,-0.00278011444912,-0.002961188241754
3.8249,1.94236,1.01931,25.705,0.163976,0.269679,0.0731211,0.276356,0.174939,25.718,3.82822,1.9478,1.0207,25.725,0.166327,0.272656,0.0674906,,0.007000000000001,0.523953781152881,0.851746696627348,-0.003002789739808,-0.003792302829348
3.82822,1.9478,1.0207,25.725,0.166327,0.272656,0.0674906,0.273088,0.173888,25.737,3.83153,1.95323,1.02203,25.745,0.163913,0.264832,0.0615534,,0.008000000000003,0.522769347460344,0.852474169318863,-0.002946624737792,-0.003567596272392
3.83153,1.95323,1.02203,25.745,0.163913,0.264832,0.0615534,0.269831,0.172888,25.757,3.83455,1.95816,1.02298,25.765,0.143421,0.243945,0.0353592,,0.007999999999999,0.521635094786129,0.853168698375336,-0.002666169530376,-0.00308830909559
3.83455,1.95816,1.02298,25.765,0.143421,0.243945,0.0353592,0.266869,0.172169,25.78,3.83735,1.96306,1.02369,25.785,0.137453,0.246407,0.039083,,0.004999999999999,0.520824349256768,0.853663866648498,-0.002608626905755,-0.003760917887857
3.83735,1.96306,1.02369,25.785,0.137453,0.246407,0.039083,0.263994,0.171635,25.804,3.84012,1.96802,1.02482,25.805,0.146307,0.250204,0.0746078,,0.001000000000001,0.520218116688599,0.854033436739433,-0.002733713232718,-0.004734540296901
3.84012,1.96802,1.02482,25.805,0.146307,0.250204,0.0746078,0.261107,0.17078,25.817,3.84328,1.9731,1.02636,25.825,0.165819,0.25671,0.0703107,,0.007999999999999,0.519252726977242,0.854620737828598,-0.002854385745208,-0.003294820344062
3.84328,1.9731,1.02636,25.825,0.165819,0.25671,0.0703107,0.258038,0.16962,25.838,3.84659,1.97822,1.02751,25.845,0.161676,0.255312,0.0543423,,0.006999999999998,0.517935995831441,0.855419373302998,-0.003010486778146,-0.003574885070262
3.84659,1.97822,1.02751,25.845,0.161676,0.255312,0.0543423,0.289148,0.179996,25.857,3.84966,1.98333,1.02857,25.865,0.147503,0.255179,0.0593241,,0.007999999999999,0.516951921283834,0.85601443392092,-0.002696013663616,-0.003129881107685
3.84966,1.98333,1.02857,25.865,0.147503,0.255179,0.0593241,0.286157,0.179194,25.878,3.85259,1.98853,1.02991,25.887,0.147417,0.264692,0.0788212,,0.009,0.516044255730237,0.856561921946,-0.002550118856261,-0.002993999290915
3.85259,1.98853,1.02991,25.887,0.147417,0.264692,0.0788212,0.283177,0.178186,25.897,3.85565,1.99389,1.03165,25.905,0.159008,0.271316,0.0918162,,0.008000000000003,0.514895999793862,0.857252652020558,-0.002726039169528,-0.003417966126069
3.85565,1.99389,1.03165,25.905,0.159008,0.271316,0.0918162,0.280093,0.176874,25.919,3.85895,1.99936,1.03338,25.925,0.167873,0.275048,0.0828549,,0.006,0.513403601482649,0.858147272899381,-0.003032777833536,-0.004027833735351
3.85895,1.99936,1.03338,25.925,0.167873,0.275048,0.0828549,0.276886,0.17557,25.937,3.86229,2.00487,1.03485,25.946,0.164114,0.275182,0.0670102,,0.009,0.511918239158446,0.859034176512737,-0.002921664848698,-0.003369309167018
3.86229,2.00487,1.03485,25.946,0.164114,0.275182,0.0670102,0.27365,0.174459,25.958,3.86521,2.01027,1.03619,25.965,0.136895,0.268432,0.0650547,,0.007000000000001,0.510654906271801,0.859785767909971,-0.0026056314273,-0.00375303737228
3.86521,2.01027,1.03619,25.965,0.136895,0.268432,0.0650547,0.270598,0.173452,25.977,3.8679,2.01561,1.03779,25.985,0.136418,0.264659,0.102329,,0.007999999999999,0.509502335221684,0.860469273364047,-0.00239365189432,-0.00347726988453
3.8679,2.01561,1.03779,25.985,0.136418,0.264659,0.102329,0.267645,0.172246,25.995,3.87087,2.02085,1.03997,26.005,0.159121,0.261652,0.104944,,0.009999999999998,0.508124932808865,0.861283375352146,-0.0026048840439,-0.002934818110039
3.87087,2.02085,1.03997,26.005,0.159121,0.261652,0.104944,0.264636,0.170599,26.018,3.87412,2.02615,1.04157,26.025,0.160681,0.269306,0.0638617,,0.006999999999998,0.506246129131793,0.862389040247542,-0.002955235985308,-0.003702465697616
3.87412,2.02615,1.04157,26.025,0.160681,0.269306,0.0638617,0.261512,0.169391,26.036,3.8772,2.03124,1.04292,26.045,0.147474,0.242145,0.0668209,,0.009,0.504865659261214,0.863197929850819,-0.002701819912952,-0.00305837044672
3.8772,2.03124,1.04292,26.045,0.147474,0.242145,0.0668209,0.292786,0.179615,26.057,3.88005,2.03613,1.04407,26.065,0.138379,0.247012,0.0485362,,0.008000000000003,0.503699882351118,0.863878711694801,-0.002504573419488,-0.002866547260141
3.88005,2.03613,1.04407,26.065,0.138379,0.247012,0.0485362,0.290007,0.178752,26.083,3.88281,2.04125,1.04512,26.085,0.140317,0.266084,0.0618415,,0.002000000000002,0.502706088980134,0.864457395192093,-0.002679738242694,-0.004618602608384
3.88281,2.04125,1.04512,26.085,0.140317,0.266084,0.0618415,0.287167,0.177956,26.099,3.88577,2.04674,1.04657,26.105,0.157196,0.279689,0.077051,,0.006,0.501798131765262,0.864984759956436,-0.002718233528366,-0.003999629528626
3.88577,2.04674,1.04657,26.105,0.157196,0.279689,0.077051,0.284123,0.176862,26.117,3.88906,2.05232,1.04795,26.125,0.168363,0.27626,0.0648929,,0.007999999999999,0.500543376787634,0.86571145767746,-0.002932696007136,-0.003612251708083
3.88906,2.05232,1.04795,26.125,0.168363,0.27626,0.0648929,0.280942,0.175827,26.138,3.89236,2.05784,1.04929,26.145,0.15575,0.275547,0.0733342,,0.006999999999998,0.499348218737904,0.866401382987864,-0.002968898334378,-0.003816140238625
3.89236,2.05784,1.04929,26.145,0.15575,0.275547,0.0733342,0.277777,0.174812,26.166,3.89645,2.06601,1.05112,26.175,0.130808,0.272396,0.0711788,,0.009,0.498186792917378,0.86706973154568,-0.00370062609025,-0.006002331740623
3.89645,2.06601,1.05112,26.175,0.130808,0.272396,0.0711788,0.273344,0.173433,26.184,3.89778,2.06873,1.05197,26.186,0.135876,0.270075,0.098077,,0.001999999999999,0.496599222005644,0.867979961003357,-0.001258488836096,-0.002245485771079
3.89778,2.06873,1.05197,26.186,0.135876,0.270075,0.098077,0.271884,0.172794,26.197,3.90079,2.07405,1.05414,26.205,0.162289,0.26484,0.104558,,0.007999999999999,0.495861259731175,0.868401756733491,-0.002714459916928,-0.003431163654179
3.90079,2.07405,1.05414,26.205,0.162289,0.26484,0.104558,0.268888,0.171153,26.219,3.90405,2.0794,1.05593,26.225,0.15946,0.270562,0.0808637,,0.006,0.493975661917911,0.869475730214916,-0.002998174612208,-0.003947250459124
3.90405,2.0794,1.05593,26.225,0.15946,0.270562,0.0808637,0.2658,0.16981,26.237,3.9071,2.08485,1.05746,26.245,0.147312,0.272038,0.0745326,,0.008000000000003,0.492418509818452,0.870358553234341,-0.002710924256,-0.003599269572402
3.9071,2.08485,1.05746,26.245,0.147312,0.272038,0.0745326,0.297046,0.179889,26.261,3.91,2.09025,1.059,26.265,0.144754,0.267781,0.0819698,,0.004000000000001,0.491086285400413,0.871110934549454,-0.002724966238592,-0.004364959925343
3.91,2.09025,1.059,26.265,0.144754,0.267781,0.0819698,0.294111,0.178728,26.277,3.91147,2.09295,1.05982,26.28,0.148313,0.272751,0.0831741,,0.003,0.489744192761459,0.8718661741669,-0.001342278768918,-0.001930723702949
3.91147,2.09295,1.05982,26.28,0.148313,0.272751,0.0831741,0.29264,0.178115,26.299,3.91611,2.10141,1.06214,26.305,0.158622,0.290602,0.0735598,,0.006,0.489029097926774,0.872267471238568,-0.00437958610208,-0.0069284378833
3.91611,2.10141,1.06214,26.305,0.158622,0.290602,0.0735598,0.288012,0.176364,26.318,3.91771,2.10427,1.06278,26.319,0.161854,0.274748,0.0565946,,0.000999999999998,0.48700412313434,0.873399670282828,-0.001554314960536,-0.002608450414163
3.91771,2.10427,1.06278,26.319,0.161854,0.274748,0.0565946,0.286438,0.175884,26.338,3.92232,2.11239,1.06425,26.345,0.143267,0.275726,0.0435074,,0.006999999999998,0.486445047645078,0.87371117402811,-0.004285472047636,-0.006368151431137
